video_id,class
10599,1008
10602,1008
10888,323
10892,323
10893,323
10894,323
10895,323
10896,323
10898,323
10899,323
10900,323
10901,323
10902,323
10903,323
10904,323
11030,1269
11034,1269
11035,1269
11036,1269
11037,1269
11038,1269
11039,1269
11040,1269
11041,1269
11042,1269
11305,977
11309,977
11310,977
11311,977
11312,977
11313,977
11314,977
11315,977
11316,977
11327,977
11330,977
11686,217
11687,217
11688,217
11689,217
11691,217
11692,217
11693,217
11971,905
11972,905
11973,905
11974,905
11977,905
12011,186
12013,186
12014,186
12015,186
12016,186
12019,186
12020,186
12058,323
12060,323
12062,323
12063,323
12064,323
12065,323
12066,323
12067,323
12068,323
12069,323
13023,1083
13026,1083
13244,648
13245,648
13246,648
13247,648
13248,648
13249,648
13250,648
13252,648
13253,648
13877,803
13878,803
13879,803
13880,803
13881,803
13883,803
14451,838
14829,433
14835,433
14836,433
14837,433
14838,433
14839,433
14840,433
14841,433
14844,433
14845,433
14952,433
14953,433
14954,433
14955,433
14956,433
14957,433
15317,1106
15319,1106
15320,1106
15321,1106
15322,1106
15323,1106
15324,1106
15325,1106
15326,1106
15327,1106
15328,1106
15330,1106
15331,1106
15332,1106
15473,814
15474,814
15475,814
15476,814
15477,814
15478,814
15479,814
15480,814
15481,814
15741,83
15750,83
15751,83
15752,83
15753,83
15755,83
16001,838
16002,838
16004,838
16006,838
16155,433
16161,433
16162,433
16164,433
16165,433
16167,433
16168,433
16560,1062
16561,1062
16562,1062
16563,1062
16564,1062
16565,1062
16567,1062
16568,1062
16569,1062
17206,65
17208,65
17209,65
17212,65
17213,65
17214,65
17511,1249
17512,1249
17513,1249
17514,1249
17518,1249
17520,1249
17521,1249
17594,83
17595,83
17596,83
17597,83
17600,83
17601,83
17602,83
17604,83
17605,83
17607,83
17654,977
17655,977
17656,977
17657,977
17658,977
17659,977
17660,977
17661,977
17664,977
17665,977
17709,1308
17710,1308
17711,1308
17712,1308
17713,1308
17714,1308
17715,1308
17716,1308
17717,1308
17718,1308
17719,1308
17720,1308
17721,1308
17722,1308
17723,1308
17724,1308
17725,1308
17726,1308
17727,1308
17728,1308
17729,1308
17730,1308
17731,1308
17732,1308
17733,1308
17734,1308
18154,197
18155,197
18156,197
18158,197
18159,197
18160,197
18161,197
18164,91
18166,91
18167,91
18168,91
18169,91
18177,91
18178,91
18181,91
18183,91
18184,91
18190,217
18195,217
18196,217
18197,217
18198,217
18199,217
18200,217
18201,217
18202,217
18203,217
18204,217
18227,197
18316,1179
18323,1179
18324,1179
18325,1179
18328,1179
18329,1179
18331,1179
18333,1179
18334,1179
18335,1179
19044,91
19049,91
19051,91
19053,91
19054,91
19055,91
19056,91
19057,91
19255,797
19257,797
19258,797
19259,797
19260,797
19261,797
19262,797
19263,797
19264,797
19265,797
19266,797
19267,797
19268,797
19269,797
19966,899
19967,899
19968,899
19969,899
19970,899
19971,899
19972,899
19973,899
19974,899
19975,899
20064,814
20066,814
20067,814
20068,814
20070,814
20071,814
20072,814
20073,814
20074,814
20075,814
20076,814
20077,814
20108,1141
20109,1141
20110,1141
20111,1141
20113,1141
20114,1141
20115,1141
20137,388
20139,388
20141,388
20142,388
20143,388
20144,388
20145,388
20146,388
20147,388
20148,388
20149,388
20256,814
20257,814
20258,814
20260,814
20261,814
20262,814
20736,899
20737,899
20739,899
20740,899
20746,899
20747,899
20748,899
21302,801
21303,801
21304,801
21306,801
21309,801
21312,801
21852,1062
21853,1062
21854,1062
21855,1062
21856,1062
21858,1062
21859,1062
21860,1062
21863,1062
21933,65
21941,65
21942,65
21943,65
21944,65
21945,65
21946,65
21949,65
21950,65
21951,65
21952,65
21953,65
21954,65
21955,65
21956,65
22739,1179
22743,1179
22744,1179
22745,1179
22746,1179
22747,1179
22748,1179
22749,1179
22750,1179
23046,803
23050,803
23051,803
23053,803
23054,803
23055,803
23945,1105
23946,1105
23947,1105
23948,1105
23949,1105
23951,1105
23952,1105
23953,1105
23954,1105
23955,1105
23956,1105
24167,217
24169,217
24174,217
24175,217
24405,790
24438,790
24439,790
24440,790
24441,790
24443,790
24444,790
24445,790
24447,790
24514,308
24515,308
24516,308
24517,308
24518,308
24519,308
24520,308
24522,308
24636,1083
24638,1083
24639,1083
24640,1083
24641,1083
24642,1083
24643,1083
24645,1083
24648,1083
24649,1083
24651,1083
24652,1083
24655,1083
24656,1083
24657,1083
24658,1083
24659,1083
24660,1083
25037,59
25066,59
25067,59
25068,59
25069,59
25070,59
25071,59
25072,59
25073,59
25075,59
25076,59
25521,59
25522,59
25524,59
25527,59
25528,59
25529,59
25844,1086
25846,1086
25847,1086
25849,1086
25850,1086
25851,1086
25852,1086
26938,197
26942,197
26943,197
26947,197
26950,197
26951,197
26952,197
26953,197
26955,197
26971,451
26972,451
26973,451
26974,451
26975,451
26976,451
26978,451
26980,451
26981,451
26982,451
26983,451
26984,451
26985,451
26986,451
27194,1205
27206,1205
27207,1205
27208,1205
27209,1205
27210,1205
27211,1205
27212,1205
27213,1205
27214,1205
27215,1205
27216,1205
27217,1205
27218,1205
27219,1205
27220,1205
27221,1205
29897,779
29899,779
29900,779
29901,779
29902,779
29903,779
29961,388
29962,388
29963,388
29964,388
29965,388
29966,388
29967,388
30467,779
30468,779
30469,779
30470,779
30471,779
30472,779
30473,779
30474,779
30475,779
30476,779
30477,779
30478,779
31216,486
31218,486
31219,486
31220,486
31221,486
31222,486
31223,486
32046,889
32047,889
32048,889
32049,889
32050,889
32051,889
32052,889
32692,1333
32693,1333
32694,1333
32695,1333
32696,1333
32697,1333
32698,1333
32699,1333
32700,1333
32701,1333
33266,186
33270,186
33273,186
33284,186
33286,186
34558,803
34575,803
34577,803
34578,803
34579,803
34580,803
34581,803
34582,803
34583,803
34584,803
34585,803
34586,803
34822,1018
34823,1018
34824,1018
34825,1018
34826,1018
34827,1018
34828,1018
34829,1018
34830,1018
34831,1018
34832,1018
34833,1018
34834,1018
34835,1018
34836,1018
34838,1018
34839,1018
35554,1008
35555,1008
35556,1008
35557,1008
35558,1008
35559,1008
35560,1008
35761,905
35762,905
35763,905
35764,905
35765,905
35768,905
35769,905
36603,1066
36604,1066
36605,1066
36606,1066
36607,1066
36608,1066
36610,1066
36611,1066
36927,1066
36929,1066
36930,1066
36931,1066
36932,1066
36933,1066
36934,1066
36936,1066
36937,1066
36938,1066
36939,1066
36940,1066
36941,1066
36942,1066
36945,1066
36946,1066
37356,1008
37363,1008
37364,1008
37365,1008
37367,1008
37368,1008
37369,1008
37370,1008
37371,1008
37372,1008
37373,1008
38176,544
38178,544
38179,544
38180,544
38181,544
38182,544
38183,544
38184,544
38185,544
38186,544
38281,1269
38282,1269
38283,1269
38284,1269
38285,1269
38286,1269
38287,1269
38288,1269
38289,1269
38292,1269
38293,1269
38982,908
38990,908
38991,908
38994,908
38995,908
38996,908
38997,908
38999,908
39000,908
39001,908
39002,908
39003,908
39004,908
39005,908
39006,908
39067,1018
39068,1018
39069,1018
39070,1018
39071,1018
39073,1018
39285,790
39286,790
39287,790
39288,790
39289,790
39290,790
39291,790
41256,394
41262,394
41263,394
41264,394
41265,394
41266,394
41267,394
41480,26
41487,26
42501,905
42504,905
42585,1062
42597,1062
42664,394
42665,394
42666,394
42667,394
42668,394
42669,394
42670,394
43079,1086
43081,1086
43082,1086
43083,1086
43087,1086
43089,1086
43090,1086
43213,797
43217,797
43218,797
43219,797
43220,797
43221,797
43222,797
43223,797
43224,797
43225,797
43226,797
43519,648
43522,648
43523,648
43524,648
43525,648
43526,648
43527,648
43528,648
43529,648
43531,648
43532,648
43533,648
43534,648
43535,648
43536,648
43537,648
43538,648
43539,648
43540,648
43542,648
43900,1106
43901,1106
43902,1106
43903,1106
43904,1106
43905,1106
43907,1106
43908,1106
43909,1106
43910,1106
43911,1106
44080,763
44081,763
44082,763
44083,763
44084,763
44085,763
44086,763
44087,763
44088,763
44090,763
44091,763
44213,801
44221,801
44222,801
44224,801
44225,801
44226,801
44227,801
44319,1333
44320,1333
44321,1333
44322,1333
44323,1333
44324,1333
44325,1333
44327,1333
44328,1333
44329,1333
44333,908
44334,908
44335,908
44340,908
44344,908
44347,908
44349,908
44350,908
44556,544
44558,544
44559,544
44560,544
44562,544
44563,544
44564,544
44567,544
44568,544
44569,544
44570,544
44571,544
44572,544
44732,1106
44733,1106
44734,1106
44735,1106
44736,1106
44737,1106
44738,1106
44739,1106
44740,1106
44741,1106
44789,960
44790,960
44791,960
44792,960
44793,960
44794,960
44795,960
44796,960
44949,899
44950,899
44951,899
44952,899
44953,899
44954,899
44955,899
44956,899
45097,899
45098,899
45099,899
45100,899
45101,899
45102,899
45104,899
45105,899
45108,1083
45110,1083
45111,1083
45112,1083
45113,1083
45114,1083
45115,1083
45116,1083
45117,1083
45186,451
45193,451
45194,451
45196,451
45197,451
45198,451
45199,451
45218,544
45219,544
45220,544
45221,544
45222,544
45223,544
45224,544
45252,1249
45261,1249
45262,1249
45263,1249
45264,1249
45265,1249
45266,1249
45267,1249
45268,1249
45269,1249
45270,1249
45271,1249
45272,1249
45273,1249
45410,7
45411,7
45412,7
45413,7
45414,7
45415,7
45416,7
45419,1269
45421,1269
45423,1269
45424,1269
45425,1269
45524,1106
45525,1106
45526,1106
45527,1106
45529,1106
45530,1106
45532,1106
45819,768
45820,768
45821,768
45822,768
45824,768
45825,768
45826,768
46164,801
46165,801
46166,801
46167,801
46170,801
46172,801
46173,801
46310,173
46314,173
46315,173
46316,173
46317,173
46318,173
46319,173
46339,173
46368,173
46369,173
46370,173
46371,173
46374,173
46375,173
46489,790
46491,790
46492,790
46493,790
46494,790
46495,790
46496,790
46497,790
46956,763
46957,763
46958,763
46959,763
46960,763
46961,763
46962,763
46963,763
46964,763
46965,763
47332,388
47333,388
47334,388
47335,388
47336,388
47337,388
47381,814
47382,814
47383,814
47384,814
47385,814
47386,814
47387,814
47492,779
47493,779
47494,779
47495,779
47496,779
47497,779
47498,779
47499,779
47501,779
47841,814
47846,814
47847,814
47849,814
47851,814
48273,26
48274,26
48276,26
48277,26
48278,26
48279,26
49089,217
49093,217
49173,186
49175,186
49176,186
49178,186
49179,186
49181,186
49184,186
49185,186
49187,186
49430,451
49433,451
49435,451
49436,451
50263,1312
50266,1312
50267,1312
50268,1312
50269,1312
50270,1312
50271,1312
50272,1312
50273,1312
50274,1312
50419,905
51177,7
51178,7
51179,1312
51180,7
51181,7
51182,7
51183,1312
51185,7
51197,7
51198,7
51199,7
51200,7
51201,7
51202,7
51203,7
51204,7
51345,814
51346,814
51347,814
51348,814
51349,814
51350,814
51351,814
51352,814
51353,814
51355,814
51356,814
51357,814
51358,814
51360,814
51728,186
51729,186
51730,186
51731,186
51732,186
51733,186
51734,186
51737,186
51738,186
51787,1008
51803,1008
51804,1008
51805,1008
51806,1008
51807,1008
51808,1008
51810,1008
52102,83
52103,83
52104,83
52105,83
52107,83
52108,83
52110,83
52380,394
52683,1179
52691,1179
53196,1105
53198,1105
53199,1105
53200,1105
53201,1105
53202,1105
53203,1105
53207,394
53208,394
53209,394
53210,394
53211,394
53212,394
53213,394
53214,394
53215,394
53216,394
53260,1008
53261,1008
53262,1008
53263,1008
53264,1008
53265,1008
53266,1008
53267,1008
53401,308
53402,308
53404,308
53405,308
53406,308
53407,308
53409,308
53413,197
53415,197
53417,197
53420,197
53423,197
53623,451
53640,1141
53642,1141
53643,1141
53644,1141
53645,1141
53646,1141
53647,1141
53648,1141
53696,1333
53697,1333
53698,1333
53699,1333
53700,1333
53706,1333
53708,1333
53709,1333
53899,308
53901,308
53902,308
53903,308
53904,308
53905,308
53906,308
53907,308
53908,308
53909,308
53910,308
54116,1086
54117,1086
54118,1086
54119,1086
54120,1086
54121,1086
54123,1086
54124,1086
54362,186
54363,186
54364,186
54366,186
54367,186
54368,186
54369,186
54370,186
54955,1312
54956,1312
54957,1312
54958,1312
54962,1312
54964,1312
54966,1312
54991,905
54995,905
54996,905
54997,905
54998,905
54999,905
55000,905
55001,905
55002,905
55003,905
55145,26
55150,26
55152,26
55153,26
55154,26
55155,26
55156,26
55157,26
55658,838
55659,838
55660,838
55664,838
55667,838
55668,838
56029,173
56030,173
56031,173
56033,173
56035,173
56036,173
56037,173
56038,173
56306,838
56307,838
56308,838
56309,838
56310,838
56311,838
56312,838
56313,838
56314,838
56315,838
56316,838
56317,838
56779,905
56780,905
56781,905
56782,905
56783,905
56784,905
56785,905
56786,905
56787,905
56821,1333
57037,960
57039,960
57040,960
57041,960
57042,960
57043,960
57044,960
57045,960
57046,960
57047,960
57048,960
57049,960
57050,960
57051,960
57283,451
57612,59
57613,59
57614,59
57615,59
57616,59
57618,59
57619,59
57633,59
57636,59
57638,59
57642,59
57653,59
57655,59
57656,59
57657,59
57658,59
57659,59
57663,59
57664,59
57666,59
57667,59
57744,768
57745,768
57746,768
57747,768
57748,768
57749,768
57750,768
57805,1205
57808,1205
57811,1205
58620,768
58622,768
58623,768
58624,768
58625,768
58626,768
58676,908
58678,908
58679,908
58680,908
58682,908
58683,908
58684,908
58686,908
58687,908
58945,768
58946,768
58947,768
58948,768
58949,768
58950,768
58951,768
58952,768
58953,768
59143,323
59147,323
59148,323
59149,323
59150,323
59151,323
59153,323
59154,323
59155,323
59203,388
59205,388
59206,388
59207,388
59208,388
59209,388
59210,388
59211,388
59212,388
59213,388
59214,388
59215,388
59216,388
59218,388
59219,388
59316,763
59319,763
59479,486
59495,486
59496,486
59497,486
59499,486
59500,486
59501,486
59502,486
59503,486
59504,486
59505,486
59506,486
59666,486
59668,486
59669,486
59670,486
59671,486
59672,486
59673,486
59783,173
59791,173
59792,173
59793,173
59794,173
59795,173
59796,173
59797,173
60701,1141
60702,1141
60703,1141
60704,1141
60705,1141
60708,1141
60709,1141
61134,91
61135,91
61136,91
61137,91
61138,91
61139,91
61140,91
62569,26
62570,26
62571,26
62572,26
62573,26
62575,26
62576,26
62577,26
62615,977
62616,977
62619,977
63358,1105
63360,1105
63363,1105
63364,1105
63369,1105
63370,1105
63371,1105
63372,1105
63374,1105
63662,889
63664,889
63665,889
63666,889
63667,889
63668,889
63669,889
63670,889
63671,889
63672,889
63673,889
63675,889
63676,889
63677,889
63678,889
63679,889
65097,83
65282,7
65362,323
65363,323
65365,1269
65382,905
65468,83
65479,433
65531,83
65535,977
65539,1308
65540,1308
65590,197
65594,217
65601,1179
65627,91
65635,797
65652,814
65653,814
65654,814
65694,801
65721,65
65797,1105
65798,1105
65808,790
65835,59
65862,1086
65884,451
65889,1205
65890,1205
65891,1205
65945,388
65960,779
66146,1066
66147,1066
66156,1008
66291,1062
66306,648
66320,763
66332,544
66341,899
66346,1083
66351,1249
66392,388
66393,779
66429,451
66468,1312
66473,814
66537,197
66542,1141
66543,1141
66561,905
66562,905
66569,26
66585,838
66593,960
66598,59
66650,768
66659,768
66661,323
66672,486
66756,977
66798,889
66799,889
67046,26
67048,977
67078,889
67083,797
67087,648
67103,544
67111,1249
67126,173
67136,779
67159,186
67190,7
67192,1312
67195,814
67205,1008
67226,394
67253,26
67265,173
67282,960
67323,486
67326,173
67372,83
67453,7
67501,323
67541,803
67554,433
67571,433
67588,83
67593,977
67594,1308
67604,217
67610,1179
67611,1179
67624,797
67650,801
67658,1062
67663,65
67700,1105
67707,790
67723,59
67730,1086
67750,451
67757,1205
67837,1333
67871,803
67873,1018
67908,1066
67917,1008
67931,544
67937,908
68024,977
68039,83
68041,1308
68042,1308
68044,1179
68046,797
68050,65
68052,1179
68070,451
68105,1008
68114,908
68151,7
68159,394
68166,960
68173,486
68226,803
68350,451
68374,323
68478,486
68490,801
68508,7
68520,1179
68532,544
68536,801
68538,1308
68566,7
68600,1312
68614,433
68660,1308
68670,797
68672,1066
68674,65
68688,65
68694,908
68706,763
68738,763
68764,889
68782,83
68796,59
68830,1312
68856,186
68870,977
68896,1062
68978,394
69036,1269
69044,1008
69060,1105
69086,1179
69207,186
69255,7
69269,323
69276,186
69300,65
69302,1308
69306,197
69307,1179
69315,899
69323,1062
69330,1179
69341,790
69343,1083
69347,59
69354,1086
69364,1205
69396,1018
69399,1066
69402,1066
69413,908
69434,797
69438,544
69439,1249
69445,173
69461,1312
69484,394
69486,1141
69489,1312
69499,838
69502,59
69512,908
69536,1105
